Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,5' UTR start,5' UTR end,3' UTR start,3' UTR end,CDS Length,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Transcript start (bp),Transcript end (bp),Gene type,Strand
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000619454,ENST00000619454.4,,,55006518,55006759,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54970903,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,54975618,54975634,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,,,55006518,55006759,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825.4,54971962,54972086,,,3189,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,54975618,54975634,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,,,55006518,55006759,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000622600,ENST00000622600.4,54971962,54972086,,,3123,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,55006518,55006759,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,54971962,54972086,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,54975618,54975634,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274638,ENSG00000274638.4,ENST00000618943,ENST00000618943.1,,,,,3120,54970903,55006759,CHR_HSCHR19LRC_LRC_I_CTG3_1,54971962,55006759,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,54138182,54138455,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,54143411,54143460,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000610883,ENST00000610883.4,,,54155892,54156191,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54138182,54156191,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,54141858,54143460,,,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000622131,ENST00000622131.4,,,54155892,54156164,2262,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54141858,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,54144487,54144616,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,54144719,54144814,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,54146024,54146139,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,,,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,54153989,54154323,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000274941,ENSG00000274941.4,ENST00000614598,ENST00000614598.1,,,54155793,54156164,1716,54138182,54156191,CHR_HSCHR19LRC_LRC_I_CTG3_1,54144487,54156164,protein_coding,1
ENSG00000277400,ENSG00000277400.1,ENST00000613230,ENST00000613230.1,114986,115018,,,375,53590,115018,GL000194.1,53590,115018,protein_coding,-1
ENSG00000277400,ENSG00000277400.1,ENST00000613230,ENST00000613230.1,112792,112850,,,375,53590,115018,GL000194.1,53590,115018,protein_coding,-1
ENSG00000277400,ENSG00000277400.1,ENST00000613230,ENST00000613230.1,54022,55676,53590,53646,375,53590,115018,GL000194.1,53590,115018,protein_coding,-1
ENSG00000274847,ENSG00000274847.1,ENST00000400754,ENST00000400754.4,114986,115055,,,390,53594,115055,GL000194.1,53594,115055,protein_coding,-1
ENSG00000274847,ENSG00000274847.1,ENST00000400754,ENST00000400754.4,112849,112850,,,390,53594,115055,GL000194.1,53594,115055,protein_coding,-1
ENSG00000274847,ENSG00000274847.1,ENST00000400754,ENST00000400754.4,,,,,390,53594,115055,GL000194.1,53594,115055,protein_coding,-1
ENSG00000274847,ENSG00000274847.1,ENST00000400754,ENST00000400754.4,,,53594,54730,390,53594,115055,GL000194.1,53594,115055,protein_coding,-1
ENSG00000276628,ENSG00000276628.1,ENST00000619669,ENST00000619669.1,54160180,54160192,,,795,54156127,54160192,CHR_HSCHR19LRC_LRC_I_CTG3_1,54156127,54160192,protein_coding,-1
ENSG00000276628,ENSG00000276628.1,ENST00000619669,ENST00000619669.1,,,,,795,54156127,54160192,CHR_HSCHR19LRC_LRC_I_CTG3_1,54156127,54160192,protein_coding,-1
ENSG00000276628,ENSG00000276628.1,ENST00000619669,ENST00000619669.1,,,,,795,54156127,54160192,CHR_HSCHR19LRC_LRC_I_CTG3_1,54156127,54160192,protein_coding,-1
ENSG00000276628,ENSG00000276628.1,ENST00000619669,ENST00000619669.1,,,54156127,54156204,795,54156127,54160192,CHR_HSCHR19LRC_LRC_I_CTG3_1,54156127,54160192,protein_coding,-1
ENSG00000276766,ENSG00000276766.1,ENST00000619966,ENST00000619966.1,54102906,54102932,,,255,54102906,54107026,CHR_HSCHR19LRC_LRC_I_CTG3_1,54102906,54107026,protein_coding,1
ENSG00000276766,ENSG00000276766.1,ENST00000619966,ENST00000619966.1,,,,,255,54102906,54107026,CHR_HSCHR19LRC_LRC_I_CTG3_1,54102906,54107026,protein_coding,1
ENSG00000276766,ENSG00000276766.1,ENST00000619966,ENST00000619966.1,,,,,255,54102906,54107026,CHR_HSCHR19LRC_LRC_I_CTG3_1,54102906,54107026,protein_coding,1
ENSG00000276766,ENSG00000276766.1,ENST00000619966,ENST00000619966.1,,,54106956,54107026,255,54102906,54107026,CHR_HSCHR19LRC_LRC_I_CTG3_1,54102906,54107026,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000619067,ENST00000619067.4,54911759,54911796,,,915,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918698,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000619067,ENST00000619067.4,,,,,915,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918698,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000619067,ENST00000619067.4,,,,,915,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918698,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000619067,ENST00000619067.4,,,,,915,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918698,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000619067,ENST00000619067.4,,,,,915,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918698,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000619067,ENST00000619067.4,,,,,915,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918698,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000619067,ENST00000619067.4,,,54918491,54918698,915,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918698,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000617304,ENST00000617304.4,54911759,54911796,,,864,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000617304,ENST00000617304.4,,,,,864,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000617304,ENST00000617304.4,,,,,864,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000617304,ENST00000617304.4,,,,,864,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000617304,ENST00000617304.4,,,,,864,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000617304,ENST00000617304.4,,,54918491,54918690,864,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000612384,ENST00000612384.4,54911759,54911796,,,630,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000612384,ENST00000612384.4,,,,,630,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000612384,ENST00000612384.4,,,,,630,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
ENSG00000273506,ENSG00000273506.4,ENST00000612384,ENST00000612384.4,,,,,630,54911759,54918698,CHR_HSCHR19LRC_LRC_I_CTG3_1,54911759,54918690,protein_coding,1
